ev_001	ev_002	ev_003	ev_004	ev_005	ev_006	ev_007	ev_008	ev_009	ev_010	ev_011	ev_012
0.0	0.0	0.0	0.27584137764728267	-0.00020919132728093164	-0.002344951152935496	-0.05665044875798413	0.0	-1.3981301103795416e-05	-0.06900384563958528	-0.017496196005262327	0.0
0.0	0.0	0.0003061089047462445	0.07815543551034271	-5.577696449910016e-05	-0.0007304606661102085	-0.09024433731364596	0.0	-2.0577965343940064e-07	-0.03852404509944797	-0.006809745192319376	0.0
0.0	0.0	0.10122435098266887	-0.056646387241295885	-1.3982306671810514e-05	-0.00020920503970548238	-0.06900541678394662	0.0	0.0	-0.017496970109853512	-0.0023450845273732036	0.0
0.00030592415452768596	0.0	0.32717502518994224	-0.09024448335262795	-2.0625668351584897e-07	-5.5780810800055945e-05	-0.03852540368281965	0.0	0.0	-0.006810094005718188	-0.0007305056426470266	0.0
0.10121232008773937	0.0	0.27585867848608164	-0.0690069879283079	0.0	-1.3983312239825578e-05	-0.017497744214444673	0.0	0.0	-0.002345217901810907	-0.00020921875213003268	0.0
0.32716936778342254	0.0	0.07817420684762971	-0.03852676226619127	0.0	-2.0673371359228106e-07	-0.006810442819116988	0.0003057394043091338	0.0	-0.0007305506191838431	-5.57846571010116e-05	0.0
0.27586732890547916	0.0	-0.05663826420792053	-0.017498518319035667	0.0	0.0	-0.0023453512762485816	0.10120028919281246	0.0	-0.00020923246455458003	-1.3984317807840427e-05	0.0
0.07818359251627105	0.0003055546540906211	-0.09024477543059191	-0.006810791632515713	0.0	0.0	-0.0007305955957206501	0.32716371037690406	0.0	-5.578850340196644e-05	-2.072107436686112e-07	0.0
-0.05663420269123228	0.10118825829788256	-0.06901013021703017	-0.0023454846506862892	0.0	0.0	-0.00020924617697913077	0.2758759793248788	0.0	-1.3985323375855525e-05	0.0	0.0
-0.0902449214695739	0.32715805297038414	-0.03852947943293428	-0.0007306405722574681	0.0	0.0	-5.579234970292223e-05	0.0781929781849147	0.0	-2.0768777374505957e-07	0.0	0.0
-0.06901170136139151	0.2758846297442784	-0.01750006652821804	-0.00020925988940368153	0.0	0.0	-1.3986328943870623e-05	-0.056630141174544034	0.0	0.0	0.0	0.0
-0.038530838016305954	0.07820236385355836	-0.006506304105659832	-5.5796196003878024e-05	0.0	0.0	-2.081648038215079e-07	-0.09024506750855589	0.0	0.0	0.0	0.0
-0.017500840632809225	-0.05662607965785578	0.09881844510846105	-1.398733451188572e-05	0.0	0.0	0.0	-0.06901327250575284	0.0	0.0	0.0	0.0
-0.006811838072712135	-0.08994021314410293	0.3264160076320134	-2.0864183389793865e-07	0.0	0.0	0.0	-0.038532196599677576	0.0	0.0	0.0	0.0
